PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
1628398,2020-21,00,1610612747,LAL,25.0,68,32,1954.0,335,757,0.443,137,380,0.361,67,97,0.691,108,309,417,127,35,41,113,121,874,Kyle Kuzma
1628398,2021-22,00,1610612764,WAS,26.0,66,66,2204.0,423,936,0.452,128,375,0.341,156,219,0.712,70,491,561,233,42,57,169,128,1130,Kyle Kuzma
1628398,2022-23,00,1610612764,WAS,27.0,64,64,2239.0,512,1142,0.448,160,481,0.333,173,237,0.73,55,408,463,239,36,29,190,145,1357,Kyle Kuzma
1628398,2023-24,00,1610612764,WAS,28.0,70,70,2281.0,608,1313,0.463,151,450,0.336,186,240,0.775,62,402,464,296,37,49,192,153,1553,Kyle Kuzma
1628398,2024-25,00,1610612764,WAS,29.0,32,30,887.0,191,455,0.42,45,160,0.281,59,98,0.602,27,158,185,79,20,7,73,52,486,Kyle Kuzma
1628398,2024-25,00,1610612749,MIL,29.0,33,32,1049.0,179,393,0.455,51,153,0.333,69,104,0.663,27,158,185,73,16,12,73,67,478,Kyle Kuzma
1628398,2024-25,00,0,TOT,29.0,65,62,1936.0,370,848,0.436,96,313,0.307,128,202,0.634,54,316,370,152,36,19,146,119,964,Kyle Kuzma
1631230,2022-23,00,1610612759,SAS,20.0,28,0,408.0,46,86,0.535,0,4,0.0,18,25,0.72,46,56,102,24,10,19,15,56,110,Dominick Barlow
1631230,2023-24,00,1610612759,SAS,21.0,33,1,420.0,56,113,0.496,3,9,0.333,29,42,0.69,45,68,113,36,12,14,9,47,144,Dominick Barlow
1631230,2024-25,00,1610612737,ATL,22.0,35,4,375.0,60,113,0.531,7,27,0.259,21,33,0.636,35,50,85,19,9,16,5,47,148,Dominick Barlow
201144,2007-08,00,1610612763,MEM,20.0,53,46,1381.0,189,442,0.428,30,91,0.33,90,123,0.732,21,118,139,222,44,2,89,85,498,Mike Conley
201144,2008-09,00,1610612763,MEM,21.0,82,61,2508.0,323,730,0.442,88,217,0.406,161,197,0.817,25,251,276,354,90,8,143,146,895,Mike Conley
201144,2009-10,00,1610612763,MEM,22.0,80,80,2569.0,369,830,0.445,82,212,0.387,139,187,0.743,30,161,191,425,109,12,170,178,959,Mike Conley
201144,2010-11,00,1610612763,MEM,23.0,81,81,2872.0,423,953,0.444,80,217,0.369,181,247,0.733,32,215,247,528,144,18,176,182,1107,Mike Conley
201144,2011-12,00,1610612763,MEM,24.0,62,61,2174.0,296,684,0.433,60,159,0.377,136,158,0.861,22,134,156,404,136,11,125,133,788,Mike Conley
201144,2012-13,00,1610612763,MEM,25.0,80,80,2757.0,414,940,0.44,106,293,0.362,234,282,0.83,43,182,225,487,174,24,189,171,1168,Mike Conley
201144,2013-14,00,1610612763,MEM,26.0,73,73,2446.0,463,1030,0.45,105,291,0.361,225,276,0.815,41,172,213,441,110,13,150,141,1256,Mike Conley
201144,2014-15,00,1610612763,MEM,27.0,70,70,2225.0,393,882,0.446,107,277,0.386,214,249,0.859,29,180,209,375,89,14,156,139,1107,Mike Conley
201144,2015-16,00,1610612763,MEM,28.0,56,56,1761.0,294,696,0.422,78,215,0.363,191,229,0.834,26,138,164,342,67,16,84,100,857,Mike Conley
201144,2016-17,00,1610612763,MEM,29.0,69,68,2292.0,464,1009,0.46,171,419,0.408,316,368,0.859,31,210,241,433,92,19,156,126,1415,Mike Conley
201144,2017-18,00,1610612763,MEM,30.0,12,12,373.0,64,168,0.381,24,77,0.312,53,66,0.803,0,27,27,49,12,3,18,24,205,Mike Conley
201144,2018-19,00,1610612763,MEM,31.0,70,70,2342.0,490,1120,0.438,155,426,0.364,343,406,0.845,40,199,239,449,94,22,130,123,1478,Mike Conley
201144,2019-20,00,1610612762,UTA,32.0,47,41,1363.0,232,567,0.409,96,256,0.375,115,139,0.827,33,118,151,208,36,5,92,104,675,Mike Conley
201144,2020-21,00,1610612762,UTA,33.0,51,51,1498.0,284,640,0.444,138,335,0.412,121,142,0.852,36,141,177,305,70,9,99,98,827,Mike Conley
201144,2021-22,00,1610612762,UTA,34.0,72,72,2058.0,344,791,0.435,169,414,0.408,129,162,0.796,47,170,217,385,96,21,123,142,986,Mike Conley
201144,2022-23,00,1610612762,UTA,35.0,43,42,1275.0,153,375,0.408,77,213,0.362,78,96,0.813,17,90,107,330,44,10,74,94,461,Mike Conley
201144,2022-23,00,1610612750,MIN,35.0,24,24,753.0,108,235,0.46,58,138,0.42,63,73,0.863,16,59,75,120,29,4,29,45,337,Mike Conley
201144,2022-23,00,0,TOT,35.0,67,66,2028.0,261,610,0.428,135,351,0.385,141,169,0.834,33,149,182,450,73,14,103,139,798,Mike Conley
201144,2023-24,00,1610612750,MIN,36.0,76,76,2193.0,294,644,0.457,179,405,0.442,102,112,0.911,37,181,218,449,88,17,102,128,869,Mike Conley
201144,2024-25,00,1610612750,MIN,37.0,71,64,1756.0,187,468,0.4,127,310,0.41,81,90,0.9,32,150,182,319,79,14,75,111,582,Mike Conley
1641734,2023-24,00,1610612739,CLE,20.0,15,0,133.0,15,49,0.306,10,33,0.303,1,4,0.25,1,13,14,10,1,2,8,5,41,Emoni Bates
1641734,2024-25,00,1610612739,CLE,21.0,10,0,75.0,13,38,0.342,11,30,0.367,0,0,0.0,0,7,7,8,1,1,2,4,37,Emoni Bates
202066,2009-10,00,1610612745,HOU,24.0,9,0,118.0,13,29,0.448,3,12,0.25,16,24,0.667,2,12,14,7,4,4,14,16,45,Garrett Temple
202066,2009-10,00,1610612758,SAC,24.0,5,0,23.0,3,8,0.375,0,2,0.0,5,5,1.0,1,2,3,2,1,0,2,1,11,Garrett Temple
202066,2009-10,00,1610612759,SAS,24.0,13,4,193.0,28,64,0.438,10,23,0.435,14,21,0.667,3,11,14,12,8,2,11,25,80,Garrett Temple
202066,2009-10,00,0,TOT,24.0,27,4,334.0,44,101,0.436,13,37,0.351,35,50,0.7,6,25,31,21,13,6,27,42,136,Garrett Temple
202066,2010-11,00,1610612759,SAS,25.0,3,0,21.0,1,5,0.2,0,1,0.0,0,2,0.0,1,1,2,2,1,1,1,2,2,Garrett Temple
202066,2010-11,00,1610612749,MIL,25.0,9,0,83.0,7,21,0.333,3,10,0.3,0,4,0.0,0,6,6,6,1,1,2,8,17,Garrett Temple
202066,2010-11,00,1610612766,CHA,25.0,12,0,126.0,12,42,0.286,7,26,0.269,7,11,0.636,0,15,15,24,9,4,20,14,38,Garrett Temple
202066,2010-11,00,0,TOT,25.0,24,0,230.0,20,68,0.294,10,37,0.27,7,17,0.412,1,22,23,32,11,6,23,24,57,Garrett Temple
202066,2012-13,00,1610612764,WAS,27.0,51,36,1156.0,105,258,0.407,26,80,0.325,26,37,0.703,29,94,123,115,50,17,61,94,262,Garrett Temple
202066,2013-14,00,1610612764,WAS,28.0,75,0,638.0,51,141,0.362,6,29,0.207,30,43,0.698,21,47,68,72,35,11,42,72,138,Garrett Temple
202066,2014-15,00,1610612764,WAS,29.0,52,18,736.0,68,170,0.4,33,88,0.375,35,48,0.729,24,66,90,56,42,9,34,76,204,Garrett Temple
202066,2015-16,00,1610612764,WAS,30.0,80,43,1951.0,201,505,0.398,89,258,0.345,91,125,0.728,36,176,212,140,69,18,64,195,582,Garrett Temple
202066,2016-17,00,1610612758,SAC,31.0,65,20,1728.0,183,432,0.424,82,220,0.373,58,74,0.784,32,152,184,168,84,28,78,141,506,Garrett Temple
202066,2017-18,00,1610612758,SAC,32.0,65,35,1615.0,199,476,0.418,89,227,0.392,60,78,0.769,22,130,152,124,57,27,79,135,547,Garrett Temple
202066,2018-19,00,1610612763,MEM,33.0,49,49,1530.0,166,387,0.429,74,210,0.352,57,76,0.75,18,134,152,69,50,25,54,134,463,Garrett Temple
202066,2018-19,00,1610612746,LAC,33.0,26,6,510.0,42,106,0.396,16,54,0.296,23,31,0.742,10,54,64,37,26,5,16,70,123,Garrett Temple
202066,2018-19,00,0,TOT,33.0,75,55,2041.0,208,493,0.422,90,264,0.341,80,107,0.748,28,188,216,106,76,30,70,204,586,Garrett Temple
202066,2019-20,00,1610612751,BKN,34.0,62,35,1730.0,222,587,0.378,127,386,0.329,70,87,0.805,29,189,218,156,49,29,62,108,641,Garrett Temple
202066,2020-21,00,1610612741,CHI,35.0,56,25,1528.0,158,381,0.415,67,200,0.335,40,50,0.8,29,131,160,124,43,30,58,126,423,Garrett Temple
202066,2021-22,00,1610612740,NOP,36.0,59,16,1098.0,111,295,0.376,59,185,0.319,28,41,0.683,29,114,143,74,43,23,42,81,309,Garrett Temple
202066,2022-23,00,1610612740,NOP,37.0,25,0,162.0,18,45,0.4,11,26,0.423,3,4,0.75,5,12,17,13,9,2,4,15,50,Garrett Temple
202066,2023-24,00,1610612761,TOR,38.0,27,2,289.0,29,78,0.372,12,40,0.3,18,22,0.818,18,27,45,28,12,3,14,28,88,Garrett Temple
202066,2024-25,00,1610612761,TOR,39.0,28,0,227.0,18,60,0.3,6,28,0.214,11,12,0.917,9,20,29,31,17,2,10,23,53,Garrett Temple
1629680,2019-20,00,1610612755,PHI,23.0,65,14,1287.0,112,265,0.423,56,157,0.357,25,41,0.61,44,63,107,79,93,47,51,141,305,Matisse Thybulle
1629680,2020-21,00,1610612755,PHI,24.0,65,8,1298.0,102,243,0.42,43,143,0.301,8,18,0.444,30,94,124,63,105,71,32,127,255,Matisse Thybulle
1629680,2021-22,00,1610612755,PHI,25.0,66,50,1685.0,150,300,0.5,45,144,0.313,34,43,0.791,42,109,151,75,115,71,39,158,379,Matisse Thybulle
1629680,2022-23,00,1610612755,PHI,26.0,49,6,591.0,50,116,0.431,21,63,0.333,9,12,0.75,20,43,63,23,45,14,8,65,130,Matisse Thybulle
1629680,2022-23,00,1610612757,POR,26.0,22,22,609.0,60,137,0.438,33,85,0.388,10,16,0.625,20,57,77,30,38,18,16,48,163,Matisse Thybulle
1629680,2022-23,00,0,TOT,26.0,71,28,1200.0,110,253,0.435,54,148,0.365,19,28,0.679,40,100,140,53,83,32,24,113,293,Matisse Thybulle
1629680,2023-24,00,1610612757,POR,27.0,65,19,1487.0,126,317,0.397,80,231,0.346,22,29,0.759,30,106,136,90,113,49,40,93,354,Matisse Thybulle
1629680,2024-25,00,1610612757,POR,28.0,15,5,312.0,42,88,0.477,21,48,0.438,7,15,0.467,14,38,52,28,33,9,13,14,112,Matisse Thybulle
203999,2015-16,00,1610612743,DEN,21.0,80,55,1733.0,307,600,0.512,28,84,0.333,154,190,0.811,181,379,560,189,79,50,104,208,796,Nikola Jokić
203999,2016-17,00,1610612743,DEN,22.0,73,59,2038.0,494,854,0.578,45,139,0.324,188,228,0.825,212,506,718,359,61,55,171,214,1221,Nikola Jokić
203999,2017-18,00,1610612743,DEN,23.0,75,73,2443.0,504,1010,0.499,111,280,0.396,266,313,0.85,195,608,803,458,90,61,210,212,1385,Nikola Jokić
203999,2018-19,00,1610612743,DEN,24.0,80,80,2504.0,616,1206,0.511,83,270,0.307,289,352,0.821,228,637,865,580,108,55,248,228,1604,Nikola Jokić
203999,2019-20,00,1610612743,DEN,25.0,73,73,2335.0,565,1071,0.528,80,255,0.314,246,301,0.817,166,545,711,512,85,44,226,222,1456,Nikola Jokić
203999,2020-21,00,1610612743,DEN,26.0,72,72,2488.0,732,1293,0.566,92,237,0.388,342,394,0.868,205,575,780,599,95,48,222,192,1898,Nikola Jokić
203999,2021-22,00,1610612743,DEN,27.0,74,74,2476.0,764,1311,0.583,97,288,0.337,379,468,0.81,206,813,1019,584,109,63,281,191,2004,Nikola Jokić
203999,2022-23,00,1610612743,DEN,28.0,69,69,2323.0,646,1022,0.632,57,149,0.383,341,415,0.822,167,650,817,678,87,47,247,174,1690,Nikola Jokić
203999,2023-24,00,1610612743,DEN,29.0,79,79,2737.0,822,1411,0.583,83,231,0.359,358,438,0.817,223,753,976,708,108,68,237,194,2085,Nikola Jokić
203999,2024-25,00,1610612743,DEN,30.0,70,70,2571.0,786,1364,0.576,138,331,0.417,361,451,0.8,200,692,892,716,127,45,230,160,2071,Nikola Jokić
203084,2012-13,00,1610612744,GSW,21.0,81,81,2058.0,276,628,0.439,52,145,0.359,144,190,0.758,53,280,333,98,52,14,101,140,748,Harrison Barnes
203084,2013-14,00,1610612744,GSW,22.0,78,24,2204.0,271,679,0.399,66,190,0.347,130,181,0.718,66,245,311,116,65,20,84,158,738,Harrison Barnes
203084,2014-15,00,1610612744,GSW,23.0,82,82,2318.0,316,656,0.482,87,215,0.405,108,150,0.72,117,336,453,116,61,19,71,146,827,Harrison Barnes
203084,2015-16,00,1610612744,GSW,24.0,66,59,2042.0,295,633,0.466,82,214,0.383,102,134,0.761,77,248,325,117,41,10,57,136,774,Harrison Barnes
203084,2016-17,00,1610612742,DAL,25.0,79,79,2804.0,599,1280,0.468,78,222,0.351,242,281,0.861,93,301,394,116,65,15,102,128,1518,Harrison Barnes
203084,2017-18,00,1610612742,DAL,26.0,77,77,2634.0,537,1208,0.445,119,333,0.357,259,313,0.827,77,391,468,152,49,14,118,94,1452,Harrison Barnes
203084,2018-19,00,1610612742,DAL,27.0,49,49,1584.0,290,717,0.404,121,311,0.389,165,198,0.833,36,171,207,62,33,11,68,79,866,Harrison Barnes
203084,2018-19,00,1610612758,SAC,27.0,28,28,949.0,141,310,0.455,53,130,0.408,64,80,0.8,21,133,154,53,17,2,30,43,399,Harrison Barnes
203084,2018-19,00,0,TOT,27.0,77,77,2533.0,431,1027,0.42,174,441,0.395,229,278,0.824,57,304,361,115,50,13,98,122,1265,Harrison Barnes
203084,2019-20,00,1610612758,SAC,28.0,72,72,2482.0,365,793,0.46,102,268,0.381,214,267,0.801,77,278,355,159,43,12,88,93,1046,Harrison Barnes
203084,2020-21,00,1610612758,SAC,29.0,58,58,2102.0,319,642,0.497,100,256,0.391,195,235,0.83,64,321,385,201,43,11,93,75,933,Harrison Barnes
203084,2021-22,00,1610612758,SAC,30.0,77,77,2587.0,391,834,0.469,142,360,0.394,341,413,0.826,82,350,432,186,53,14,118,94,1265,Harrison Barnes
203084,2022-23,00,1610612758,SAC,31.0,82,82,2662.0,374,791,0.473,132,353,0.374,350,413,0.847,87,279,366,128,57,10,86,103,1230,Harrison Barnes
203084,2023-24,00,1610612758,SAC,32.0,82,82,2381.0,347,732,0.474,149,385,0.387,157,196,0.801,67,182,249,99,54,12,58,98,1000,Harrison Barnes
203084,2024-25,00,1610612759,SAS,33.0,82,82,2230.0,347,683,0.508,156,360,0.433,161,199,0.809,97,213,310,136,39,14,50,75,1011,Harrison Barnes
202687,2011-12,00,1610612766,CHA,19.0,63,41,1455.0,129,278,0.464,0,0,0.0,69,143,0.483,113,255,368,27,20,115,71,145,327,Bismack Biyombo
202687,2012-13,00,1610612766,CHA,20.0,80,65,2186.0,156,346,0.451,0,0,0.0,74,142,0.521,194,388,582,35,28,143,82,195,386,Bismack Biyombo
202687,2013-14,00,1610612766,CHA,21.0,77,9,1072.0,88,144,0.611,0,0,0.0,46,89,0.517,105,261,366,8,7,86,40,124,222,Bismack Biyombo
202687,2014-15,00,1610612766,CHA,22.0,64,21,1243.0,101,186,0.543,0,0,0.0,102,175,0.583,159,248,407,16,18,99,52,140,304,Bismack Biyombo
202687,2015-16,00,1610612761,TOR,23.0,82,22,1808.0,156,288,0.542,0,1,0.0,142,226,0.628,182,473,655,29,19,133,71,225,454,Bismack Biyombo
202687,2016-17,00,1610612753,ORL,24.0,81,27,1793.0,179,339,0.528,0,0,0.0,125,234,0.534,157,410,567,74,25,91,95,202,483,Bismack Biyombo
202687,2017-18,00,1610612753,ORL,25.0,82,25,1495.0,183,352,0.52,0,1,0.0,102,157,0.65,144,324,468,66,21,95,84,158,468,Bismack Biyombo
202687,2018-19,00,1610612766,CHA,26.0,54,32,782.0,89,156,0.571,0,0,0.0,58,91,0.637,81,166,247,33,11,41,34,103,236,Bismack Biyombo
202687,2019-20,00,1610612766,CHA,27.0,53,29,1029.0,151,278,0.543,0,0,0.0,91,151,0.603,120,188,308,50,10,49,48,116,393,Bismack Biyombo
202687,2020-21,00,1610612766,CHA,28.0,66,36,1349.0,142,242,0.587,0,1,0.0,47,105,0.448,137,210,347,81,17,74,71,141,331,Bismack Biyombo
202687,2021-22,00,1610612756,PHX,29.0,36,3,506.0,86,145,0.593,0,0,0.0,38,71,0.535,63,104,167,23,12,26,25,70,210,Bismack Biyombo
202687,2022-23,00,1610612756,PHX,30.0,61,14,874.0,119,206,0.578,0,0,0.0,25,70,0.357,89,171,260,56,18,88,51,114,263,Bismack Biyombo
202687,2023-24,00,1610612763,MEM,31.0,30,27,718.0,67,119,0.563,0,0,0.0,22,46,0.478,57,134,191,51,10,34,38,82,156,Bismack Biyombo
202687,2023-24,00,1610612760,OKC,31.0,10,0,73.0,7,12,0.583,0,0,0.0,4,8,0.5,5,13,18,2,1,3,4,7,18,Bismack Biyombo
202687,2023-24,00,0,TOT,31.0,40,27,791.0,74,131,0.565,0,0,0.0,26,54,0.481,62,147,209,53,11,37,42,89,174,Bismack Biyombo
202687,2024-25,00,1610612759,SAS,32.0,28,26,528.0,67,114,0.588,0,0,0.0,10,25,0.4,43,115,158,31,16,23,27,52,144,Bismack Biyombo
201567,2008-09,00,1610612750,MIN,20.0,81,37,2048.0,316,688,0.459,2,19,0.105,265,336,0.789,274,460,734,84,35,50,118,205,899,Kevin Love
201567,2009-10,00,1610612750,MIN,21.0,60,22,1714.0,291,646,0.45,35,106,0.33,225,276,0.815,227,431,658,136,43,23,117,136,842,Kevin Love
201567,2010-11,00,1610612750,MIN,22.0,73,73,2611.0,482,1026,0.47,88,211,0.417,424,499,0.85,330,782,1112,184,45,28,155,148,1476,Kevin Love
201567,2011-12,00,1610612750,MIN,23.0,55,55,2145.0,474,1059,0.448,105,282,0.372,379,460,0.824,226,508,734,111,47,28,128,152,1432,Kevin Love
201567,2012-13,00,1610612750,MIN,24.0,18,18,618.0,105,298,0.352,20,92,0.217,100,142,0.704,64,188,252,42,13,9,39,34,330,Kevin Love
201567,2013-14,00,1610612750,MIN,25.0,77,77,2797.0,650,1421,0.457,190,505,0.376,520,633,0.821,224,739,963,341,59,35,196,136,2010,Kevin Love
201567,2014-15,00,1610612739,CLE,26.0,75,75,2532.0,413,952,0.434,144,392,0.367,258,321,0.804,142,589,731,168,51,39,122,140,1228,Kevin Love
201567,2015-16,00,1610612739,CLE,27.0,77,77,2424.0,409,977,0.419,158,439,0.36,258,314,0.822,149,613,762,185,58,41,142,159,1234,Kevin Love
201567,2016-17,00,1610612739,CLE,28.0,60,60,1885.0,370,867,0.427,145,389,0.373,257,295,0.871,148,518,666,116,53,21,122,125,1142,Kevin Love
201567,2017-18,00,1610612739,CLE,29.0,59,59,1651.0,334,729,0.458,137,330,0.415,234,266,0.88,101,445,546,103,43,24,90,120,1039,Kevin Love
201567,2018-19,00,1610612739,CLE,30.0,22,21,598.0,109,283,0.385,53,147,0.361,103,114,0.904,33,206,239,48,6,5,42,54,374,Kevin Love
201567,2019-20,00,1610612739,CLE,31.0,56,56,1780.0,327,727,0.45,146,390,0.374,187,219,0.854,54,493,547,178,33,19,140,90,987,Kevin Love
201567,2020-21,00,1610612739,CLE,32.0,25,25,622.0,103,252,0.409,57,156,0.365,42,51,0.824,17,169,186,63,16,2,38,26,305,Kevin Love
201567,2021-22,00,1610612739,CLE,33.0,74,4,1665.0,327,761,0.43,187,477,0.392,166,198,0.838,87,449,536,160,26,18,98,101,1007,Kevin Love
201567,2022-23,00,1610612739,CLE,34.0,41,3,821.0,111,285,0.389,69,195,0.354,56,63,0.889,42,238,280,76,7,7,47,65,347,Kevin Love
201567,2022-23,00,1610612748,MIA,34.0,21,17,419.0,54,139,0.388,30,101,0.297,24,28,0.857,17,102,119,40,9,5,23,32,162,Kevin Love
201567,2022-23,00,0,TOT,34.0,62,20,1239.0,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,Kevin Love
201567,2023-24,00,1610612748,MIA,35.0,55,5,924.0,158,359,0.44,84,244,0.344,85,108,0.787,59,279,338,115,18,10,48,97,485,Kevin Love
201567,2024-25,00,1610612748,MIA,36.0,23,9,251.0,41,115,0.357,24,67,0.358,16,23,0.696,22,72,94,22,15,4,14,21,122,Kevin Love
1631245,2022-23,00,1610612764,WAS,24.0,9,0,135.0,19,42,0.452,1,12,0.083,17,22,0.773,2,6,8,15,4,1,4,10,56,Quenton Jackson
1631245,2023-24,00,1610612754,IND,25.0,3,0,11.0,0,1,0.0,0,0,0.0,2,2,1.0,0,4,4,2,1,0,0,1,2,Quenton Jackson
1631245,2024-25,00,1610612754,IND,26.0,28,7,381.0,58,122,0.475,15,40,0.375,31,40,0.775,14,30,44,53,21,5,16,43,162,Quenton Jackson
1629611,2019-20,00,1610612746,LAC,23.0,41,6,362.0,37,79,0.468,7,20,0.35,18,27,0.667,10,45,55,53,11,5,18,46,99,Terance Mann
1629611,2020-21,00,1610612746,LAC,24.0,67,10,1263.0,178,350,0.509,38,91,0.418,78,94,0.83,56,186,242,104,29,13,40,126,472,Terance Mann
1629611,2021-22,00,1610612746,LAC,25.0,81,33,2317.0,334,690,0.484,76,208,0.365,128,164,0.78,104,321,425,209,55,21,84,178,872,Terance Mann
1629611,2022-23,00,1610612746,LAC,26.0,81,36,1872.0,272,524,0.519,77,198,0.389,92,118,0.78,77,199,276,184,42,22,80,149,713,Terance Mann
1629611,2023-24,00,1610612746,LAC,27.0,75,71,1873.0,254,493,0.515,71,204,0.348,79,95,0.832,87,167,254,119,43,15,48,145,658,Terance Mann
1629611,2024-25,00,1610612746,LAC,28.0,37,12,732.0,87,195,0.446,26,75,0.347,23,32,0.719,32,75,107,59,28,11,25,68,223,Terance Mann
1629611,2024-25,00,1610612737,ATL,28.0,30,1,682.0,118,218,0.541,34,88,0.386,24,36,0.667,36,56,92,62,19,4,22,60,294,Terance Mann
1629611,2024-25,00,0,TOT,28.0,67,13,1414.0,205,413,0.496,60,163,0.368,47,68,0.691,68,131,199,121,47,15,47,128,517,Terance Mann
1642505,2024-25,00,1610612760,OKC,24.0,21,0,125.0,12,30,0.4,10,21,0.476,2,2,1.0,9,17,26,5,5,0,4,12,36,Alex Ducas
1631115,2022-23,00,1610612748,MIA,22.0,31,1,425.0,47,89,0.528,0,6,0.0,22,31,0.71,48,78,126,25,12,12,16,53,116,Orlando Robinson
1631115,2023-24,00,1610612748,MIA,23.0,36,7,304.0,36,72,0.5,8,15,0.533,19,25,0.76,28,56,84,34,7,8,18,35,99,Orlando Robinson
1631115,2024-25,00,1610612758,SAC,24.0,9,0,57.0,7,17,0.412,1,5,0.2,4,7,0.571,3,11,14,9,3,1,4,6,19,Orlando Robinson
1631115,2024-25,00,1610612761,TOR,24.0,35,8,713.0,109,244,0.447,16,47,0.34,50,63,0.794,86,120,206,68,14,15,45,94,284,Orlando Robinson
1631115,2024-25,00,0,TOT,24.0,44,8,770.0,116,261,0.444,17,52,0.327,54,70,0.771,89,131,220,77,17,16,49,100,303,Orlando Robinson
1630543,2021-22,00,1610612754,IND,20.0,36,15,541.0,116,206,0.563,5,16,0.313,60,88,0.682,60,89,149,10,25,52,40,92,297,Isaiah Jackson
1630543,2022-23,00,1610612754,IND,21.0,63,12,1042.0,179,318,0.563,2,14,0.143,95,146,0.651,113,169,282,51,31,93,51,154,455,Isaiah Jackson
1630543,2023-24,00,1610612754,IND,22.0,60,3,771.0,155,233,0.665,0,4,0.0,73,102,0.716,94,144,238,50,34,61,39,137,383,Isaiah Jackson
1630543,2024-25,00,1610612754,IND,23.0,5,1,84.0,14,23,0.609,0,0,0.0,7,14,0.5,11,17,28,5,3,8,5,14,35,Isaiah Jackson
1626145,2015-16,00,1610612750,MIN,20.0,37,0,573.0,56,156,0.359,16,53,0.302,28,39,0.718,7,40,47,108,31,3,33,33,156,Tyus Jones
1626145,2016-17,00,1610612750,MIN,21.0,60,0,774.0,75,181,0.414,26,73,0.356,33,43,0.767,10,57,67,156,48,5,38,50,209,Tyus Jones
1626145,2017-18,00,1610612750,MIN,22.0,82,11,1467.0,150,328,0.457,45,129,0.349,71,81,0.877,16,116,132,232,95,6,59,110,416,Tyus Jones
1626145,2018-19,00,1610612750,MIN,23.0,68,23,1560.0,185,446,0.415,40,126,0.317,58,69,0.841,23,111,134,327,81,5,47,78,468,Tyus Jones
1626145,2019-20,00,1610612763,MEM,24.0,65,6,1232.0,197,429,0.459,47,124,0.379,43,58,0.741,9,94,103,285,59,6,55,44,484,Tyus Jones
1626145,2020-21,00,1610612763,MEM,25.0,70,9,1223.0,178,413,0.431,45,140,0.321,41,45,0.911,21,119,140,259,64,6,48,31,442,Tyus Jones
1626145,2021-22,00,1610612763,MEM,26.0,73,23,1549.0,249,552,0.451,80,205,0.39,54,66,0.818,17,159,176,324,66,2,46,32,632,Tyus Jones
1626145,2022-23,00,1610612763,MEM,27.0,80,22,1939.0,311,710,0.438,121,326,0.371,80,100,0.8,28,172,200,417,83,6,74,32,823,Tyus Jones
1626145,2023-24,00,1610612764,WAS,28.0,66,66,1933.0,326,666,0.489,106,256,0.414,32,40,0.8,20,159,179,485,71,18,66,48,790,Tyus Jones
1626145,2024-25,00,1610612756,PHX,29.0,81,58,2174.0,306,683,0.448,166,401,0.414,51,57,0.895,40,156,196,429,69,8,91,63,829,Tyus Jones
1641727,2023-24,00,1610612751,BKN,19.0,2,0,24.0,1,5,0.2,0,3,0.0,1,2,0.5,0,4,4,3,0,1,0,0,3,Dariq Whitehead
1641727,2024-25,00,1610612751,BKN,20.0,20,0,246.0,39,96,0.406,33,74,0.446,3,5,0.6,4,25,29,12,6,1,15,22,114,Dariq Whitehead
1630631,2021-22,00,1610612740,NOP,24.0,54,1,834.0,131,294,0.446,32,110,0.291,36,53,0.679,25,75,100,152,71,7,40,73,330,Jose Alvarado
1630631,2022-23,00,1610612740,NOP,25.0,61,10,1310.0,201,489,0.411,83,247,0.336,65,80,0.813,28,113,141,186,67,10,81,125,550,Jose Alvarado
1630631,2023-24,00,1610612740,NOP,26.0,56,0,1028.0,142,345,0.412,78,207,0.377,35,52,0.673,25,103,128,117,59,15,40,89,397,Jose Alvarado
1630631,2024-25,00,1610612740,NOP,27.0,56,23,1366.0,204,521,0.392,111,309,0.359,60,74,0.811,27,109,136,259,74,14,86,91,579,Jose Alvarado
1629057,2018-19,00,1610612738,BOS,21.0,32,2,283.0,36,51,0.706,0,0,0.0,9,15,0.6,27,54,81,7,9,40,10,36,81,Robert Williams III
1629057,2019-20,00,1610612738,BOS,22.0,29,1,388.0,64,88,0.727,0,0,0.0,22,34,0.647,40,88,128,27,22,35,21,51,150,Robert Williams III
1629057,2020-21,00,1610612738,BOS,23.0,52,13,985.0,186,258,0.721,0,2,0.0,45,73,0.616,133,225,358,94,43,91,52,105,417,Robert Williams III
1629057,2021-22,00,1610612738,BOS,24.0,61,61,1804.0,271,368,0.736,0,1,0.0,65,90,0.722,238,350,588,121,56,134,63,137,607,Robert Williams III
1629057,2022-23,00,1610612738,BOS,25.0,35,20,824.0,127,170,0.747,0,1,0.0,25,41,0.61,104,188,292,50,22,48,34,68,279,Robert Williams III
1629057,2023-24,00,1610612757,POR,26.0,6,0,119.0,17,26,0.654,0,0,0.0,7,9,0.778,11,27,38,5,7,7,7,17,41,Robert Williams III
1629057,2024-25,00,1610612757,POR,27.0,20,3,351.0,50,78,0.641,1,3,0.333,15,17,0.882,35,83,118,21,13,33,17,31,116,Robert Williams III
